29;2,63844;204,79,197,200;192,168,43,111;TCP;1434;[TCP Retransmission] 443  >  58610 [ACK] Seq=5521 Ack=202 Win=524032 Len=1380;;;;;;;;;;;;;;;;;;;;;;;;;;2,820352;2,820352;0;;0;0;0
30;2,638533;192,168,43,111;204,79,197,200;TCP;66;58610  >  443 [ACK] Seq=202 Ack=7349 Win=262144 Len=0 SLE=5969 SRE=6901;;;;;;;;;;;;;;;;;;;;;;;;;;2,820352;2,820352;0;;0;0;0
31;2,644393;192,168,43,111;204,79,197,200;TLSv1,2;212;Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message;;;;;;;;;;;;;;;;;;;;;;;;;;2,820352;2,820352;0;;0;0;0
32;2,644616;192,168,43,111;204,79,197,200;TLSv1,2;141;Application Data;;;;;;;;;;;;;;;;;;;;;;;;;;2,820352;2,820352;0;;0;0;0
33;2,644735;192,168,43,111;204,79,197,200;TLSv1,2;796;Application Data;;;;;;;;;;;;;;;;;;;;;;;;;;2,820352;2,820352;0;;-0,000136;0,000136;0,000272
34;2,820216;204,79,197,200;192,168,43,111;TCP;54;443  >  58611 [ACK] Seq=7349 Ack=360 Win=524032 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;2,820352;2,820488;0,000136;;0,000078;5,80E-05;-0,00002
35;2,820216;204,79,197,200;192,168,43,111;TCP;54;443  >  58610 [ACK] Seq=7349 Ack=360 Win=524032 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;2,820488;2,820546;5,80E-05;;-0,000786;0,000844;0,00163
36;2,820352;204,79,197,200;192,168,43,111;TCP;54;443  >  58611 [ACK] Seq=7349 Ack=447 Win=523776 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;2,820546;2,82139;0,000844;;0,00078;6,40E-05;-0,000716
37;2,820352;204,79,197,200;192,168,43,111;TCP;54;443  >  58611 [ACK] Seq=7349 Ack=1189 Win=523008 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;2,82139;2,821454;6,40E-05;;0,000064;0;-0,000064
38;2,820352;204,79,197,200;192,168,43,111;TLSv1,2;380;New Session Ticket, Change Cipher Spec, Encrypted Handshake Message;;;;;;;;;;;;;;;;;;;;;;;;;;2,821454;2,821454;0;;0;0;0
39;2,820352;204,79,197,200;192,168,43,111;TLSv1,2;380;New Session Ticket, Change Cipher Spec, Encrypted Handshake Message;;;;;;;;;;;;;;;;;;;;;;;;;;2,821454;2,821454;0;;-0,00006;6,00E-05;0,00012
40;2,820352;204,79,197,200;192,168,43,111;TLSv1,2;123;Application Data;;;;;;;;;;;;;;;;;;;;;;;;;;2,821454;2,821514;6,00E-05;;-0,005728;0,005788;0,011516
41;2,820352;204,79,197,200;192,168,43,111;TLSv1,2;123;Application Data;;;;;;;;;;;;;;;;;;;;;;;;;;2,821514;2,827302;0,005788;;0,005589;0,000199;-0,00539
42;2,820488;192,168,43,111;204,79,197,200;TCP;54;58611  >  443 [ACK] Seq=1189 Ack=7744 Win=261632 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;2,827302;2,827501;0,000199;;0,000171;2,80E-05;-0,000143
43;2,820546;192,168,43,111;204,79,197,200;TCP;54;58610  >  443 [ACK] Seq=360 Ack=7744 Win=261632 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;2,827501;2,827529;2,80E-05;;-0,000232;0,00026;0,000492
44;2,82139;192,168,43,111;204,79,197,200;TLSv1,2;92;Application Data;;;;;;;;;;;;;;;;;;;;;;;;;;2,827529;2,827789;0,00026;;0,00026;0;-0,00026
45;2,821454;204,79,197,200;192,168,43,111;TLSv1,2;1434;Application Data;;;;;;;;;;;;;;;;;;;;;;;;;;2,827789;2,827789;0;;0;0;0
46;2,821454;204,79,197,200;192,168,43,111;TLSv1,2;499;Application Data;;;;;;;;;;;;;;;;;;;;;;;;;;2,827789;2,827789;0;;0;0;0
47;2,821454;204,79,197,200;192,168,43,111;TLSv1,2;92;Application Data;;;;;;;;;;;;;;;;;;;;;;;;;;2,827789;2,827789;0;;0;0;0
48;2,821514;192,168,43,111;204,79,197,200;TCP;54;58611  >  443 [ACK] Seq=1227 Ack=9607 Win=262144 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;2,827789;2,827789;0;;0;0;0
49;2,827302;192,168,43,111;204,79,197,200;TLSv1,2;141;Application Data;;;;;;;;;;;;;;;;;;;;;;;;;;2,827789;2,827789;0;;0;0;0
50;2,827501;192,168,43,111;204,79,197,200;TLSv1,2;92;Application Data;;;;;;;;;;;;;;;;;;;;;;;;;;2,827789;2,827789;0;;0;0;0
51;2,827529;192,168,43,111;204,79,197,200;TLSv1,2;964;Application Data;;;;;;;;;;;;;;;;;;;;;;;;;;2,827789;2,827789;0;;0;0;0
52;2,827789;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=2137 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,827789;2,827789;0;;0;0;0
53;2,827789;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=3517 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,827789;2,827789;0;;-0,092045;0,092045;0,18409
54;2,827789;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=4897 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,827789;2,919834;0,092045;;0,091358;0,000687;-0,090671
55;2,827789;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=6277 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,919834;2,920521;0,000687;;0,000687;0;-0,000687
56;2,827789;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=7657 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,920521;2,920521;0;;-0,000093;9,30E-05;0,000186
57;2,827789;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=9037 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,920521;2,920614;9,30E-05;;0,000093;0;-0,000093
58;2,827789;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=10417 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,920614;2,920614;0;;0;0;0
59;2,827789;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=11797 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,920614;2,920614;0;;0;0;0
60;2,827789;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=13177 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,920614;2,920614;0;;0;0;0
61;2,827789;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=14557 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,920614;2,920614;0;;0;0;0
62;2,919834;192,168,43,111;204,79,197,200;TCP;54;58610  >  443 [FIN, ACK] Seq=485 Ack=7744 Win=261632 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;2,920614;2,920614;0;;0;0;0
63;2,920521;204,79,197,200;192,168,43,111;TCP;54;443  >  58611 [ACK] Seq=9607 Ack=3517 Win=524288 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;2,920614;2,920614;0;;-0,000236;0,000236;0,000472
64;2,920521;204,79,197,200;192,168,43,111;TCP;54;443  >  58611 [ACK] Seq=9607 Ack=6277 Win=524288 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;2,920614;2,92085;0,000236;;0,000236;0;-0,000236
65;2,920614;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=15937 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,92085;2,92085;0;;0;0;0
66;2,920614;192,168,43,111;204,79,197,200;TLSv1,2;1434;Application Data [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,92085;2,92085;0;;-0,000048;4,80E-05;0,000096
67;2,920614;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=18697 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,92085;2,920898;4,80E-05;;0,000048;0;-0,000048
68;2,920614;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=20077 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,920898;2,920898;0;;0;0;0
69;2,920614;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=21457 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,920898;2,920898;0;;0;0;0
70;2,920614;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=22837 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,920898;2,920898;0;;0;0;0
71;2,920614;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=24217 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,920898;2,920898;0;;0;0;0
72;2,92085;204,79,197,200;192,168,43,111;TCP;54;443  >  58611 [ACK] Seq=9607 Ack=7657 Win=524288 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;2,920898;2,920898;0;;-0,003526;0,003526;0,007052
73;2,92085;204,79,197,200;192,168,43,111;TCP;54;443  >  58611 [ACK] Seq=9607 Ack=9037 Win=524288 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;2,920898;2,924424;0,003526;;0,003452;7,40E-05;-0,003378
74;2,92085;204,79,197,200;192,168,43,111;TCP;54;443  >  58611 [ACK] Seq=9607 Ack=10417 Win=524288 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;2,924424;2,924498;7,40E-05;;0,000074;0;-0,000074
75;2,920898;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=25597 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,924498;2,924498;0;;-0,006942;0,006942;0,013884
76;2,920898;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=26977 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,924498;2,93144;0,006942;;0,006858;8,40E-05;-0,006774
77;2,920898;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=28357 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,93144;2,931524;8,40E-05;;0,000084;0;-0,000084
78;2,920898;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=29737 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,931524;2,931524;0;;0;0;0
79;2,920898;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=31117 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,931524;2,931524;0;;0;0;0
80;2,920898;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=32497 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,931524;2,931524;0;;-0,003715;0,003715;0,00743
81;2,924424;204,79,197,200;192,168,43,111;TCP;54;443  >  58611 [ACK] Seq=9607 Ack=11797 Win=524288 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;2,931524;2,935239;0,003715;;0,003645;7,00E-05;-0,003575
82;2,924498;192,168,43,111;204,79,197,200;TLSv1,2;1434;Application Data [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,935239;2,935309;7,00E-05;;0,00007;0;-0,00007
83;2,924498;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=35257 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;2,935309;2,935309;0;;-0,081748;0,081748;0,163496
84;2,93144;204,79,197,200;192,168,43,111;TCP;54;443  >  58611 [ACK] Seq=9607 Ack=14557 Win=524288 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;2,935309;3,017057;0,081748;;0,081748;0;-0,081748
85;2,931524;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=36637 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;3,017057;3,017057;0;;0;0;0
86;2,931524;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=38017 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;3,017057;3,017057;0;;0;0;0
87;2,931524;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=39397 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;3,017057;3,017057;0;;0;0;0
88;2,931524;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=40777 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;3,017057;3,017057;0;;0;0;0
89;2,935239;204,79,197,200;192,168,43,111;TCP;54;443  >  58611 [ACK] Seq=9607 Ack=15937 Win=524288 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;3,017057;3,017057;0;;0;0;0
90;2,935309;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=42157 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;3,017057;3,017057;0;;-0,00011;0,00011;0,00022
91;2,935309;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=43537 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;3,017057;3,017167;0,00011;;0,000005;0,000105;0,0001
92;3,017057;204,79,197,200;192,168,43,111;TCP;54;443  >  58611 [ACK] Seq=9607 Ack=17317 Win=524288 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;3,017167;3,017272;0,000105;;0,000105;0;-0,000105
93;3,017057;204,79,197,200;192,168,43,111;TCP;54;443  >  58611 [ACK] Seq=9607 Ack=18697 Win=524288 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;3,017272;3,017272;0;;0;0;0
94;3,017057;204,79,197,200;192,168,43,111;TCP;54;[TCP Previous segment not captured] 443  >  58610 [ACK] Seq=7782 Ack=486 Win=523776 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;3,017272;3,017272;0;;0;0;0
95;3,017057;204,79,197,200;192,168,43,111;TCP;54;443  >  58610 [FIN, ACK] Seq=7782 Ack=486 Win=523776 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;3,017272;3,017272;0;;0;0;0
96;3,017057;204,79,197,200;192,168,43,111;TCP;54;443  >  58611 [ACK] Seq=9607 Ack=20077 Win=524288 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;3,017272;3,017272;0;;0;0;0
97;3,017057;204,79,197,200;192,168,43,111;TCP;54;443  >  58611 [ACK] Seq=9607 Ack=21457 Win=524288 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;3,017272;3,017272;0;;0;0;0
98;3,017057;204,79,197,200;192,168,43,111;TCP;54;443  >  58611 [ACK] Seq=9607 Ack=22837 Win=524288 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;3,017272;3,017272;0;;0;0;0
99;3,017167;192,168,43,111;204,79,197,200;TCP;54;[TCP Dup ACK 43#1] 58610  >  443 [ACK] Seq=486 Ack=7744 Win=261632 Len=0;;;;;;;;;;;;;;;;;;;;;;;;;;3,017272;3,017272;0;;0;0;0
100;3,017272;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=44917 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;3,017272;3,017272;0;;0;0;0
101;3,017272;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=46297 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;3,017272;3,017272;0;;-0,005581;0,005581;0,011162
102;3,017272;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=47677 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;3,017272;3,022853;0,005581;;0,005581;0;-0,005581
103;3,017272;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=49057 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;3,022853;3,022853;0;;0;0;0
104;3,017272;192,168,43,111;204,79,197,200;TLSv1,2;1434;Application Data [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;3,022853;3,022853;0;;0;0;0
105;3,017272;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=51817 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;3,022853;3,022853;0;;0;0;0
106;3,017272;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=53197 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;3,022853;3,022853;0;;-0,000097;9,70E-05;0,000194
107;3,017272;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=54577 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;3,022853;3,02295;9,70E-05;;0,000097;0;-0,000097
108;3,017272;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=55957 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;3,02295;3,02295;0;;-0,000466;0,000466;0,000932
109;3,017272;192,168,43,111;204,79,197,200;TCP;1434;58611  >  443 [ACK] Seq=57337 Ack=9607 Win=262144 Len=1380 [TCP segment of a reassembled PDU];;;;;;;;;;;;;;;;;;;;;;;;;;3,02295;3,023416;0,000466;;0,000466;0;-0,000466
